 20240924-210706,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7 --seed 1027,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.747554 - logloss: 0.449422,[test] AUC: 0.744931 - logloss: 0.447165
 20240924-210708,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6 --seed 1027,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.743572 - logloss: 0.452432,[test] AUC: 0.741865 - logloss: 0.449543
 20240924-210709,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5 --seed 1027,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.750547 - logloss: 0.448206,[test] AUC: 0.747808 - logloss: 0.446041
 20240924-210710,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3 --seed 1027,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.748525 - logloss: 0.449294,[test] AUC: 0.746276 - logloss: 0.446518
 20240924-210711,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4 --seed 1027,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.748432 - logloss: 0.449740,[test] AUC: 0.746345 - logloss: 0.447096
 20240924-210712,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 1 --seed 1027,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.744266 - logloss: 0.452872,[test] AUC: 0.739776 - logloss: 0.451441
 20240924-210712,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2 --seed 1027,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.748555 - logloss: 0.449045,[test] AUC: 0.745898 - logloss: 0.446539
 20240924-210713,[command] python run_expid.py --config ./config/ --expid toys-split --gpu 0 --seed 1027,[exp_id] toys-split,[dataset_id] toys-split,[train] N.A.,[val] AUC: 0.746699 - logloss: 0.450462,[test] AUC: 0.743623 - logloss: 0.448628
 20240924-210751,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7 --seed 2024,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.739505 - logloss: 0.457592,[test] AUC: 0.737557 - logloss: 0.455246
 20240924-210753,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6 --seed 2024,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.748644 - logloss: 0.450241,[test] AUC: 0.746613 - logloss: 0.447310
